<X> <Y>
8.070620141149504e-02 5.596965164546372e+09
8.126619200091946e-02 5.345207498925515e+09
8.183006815867394e-02 5.099012633416535e+09
8.239785684528515e-02 4.858451115991134e+09
8.296958520834907e-02 4.623589527388841e+09
8.354528058382867e-02 4.394490312086308e+09
8.412497049736119e-02 4.171211610656577e+09
8.470868266557406e-02 3.953807093941607e+09
8.529644499741021e-02 3.742325799478567e+09
8.588828559546249e-02 3.536811970638298e+09
8.648423275731722e-02 3.337304898951584e+09
8.708431497690725e-02 3.143838770115215e+09
8.768856094587431e-02 2.956442514186522e+09
8.829699955494087e-02 2.775139660490202e+09
8.890965989529158e-02 2.599948197776331e+09
8.952657125996397e-02 2.430880440182227e+09
9.014776314524918e-02 2.267942899563651e+09
9.077326525210229e-02 2.111136164772883e+09
9.140310748756228e-02 1.960454788471667e+09
9.203731996618221e-02 1.815887182076169e+09
9.267593301146879e-02 1.677415519438955e+09
9.331897715733239e-02 1.545015649878869e+09
9.396648314954696e-02 1.418657021174064e+09
9.461848194721997e-02 1.298302613135808e+09
9.527500472427290e-02 1.183908882380737e+09
9.593608287093142e-02 1.075425718917505e+09
9.660174799522646e-02 9.727964151590354e+08
9.727203192450543e-02 8.759576479649268e+08
9.794696670695395e-02 7.848394743086971e+08
9.862658461312820e-02 6.993653411521260e+08
9.931091813749796e-02 6.194521100933342e+08
1.000000000000000e-01 5.450100973366122e+08
1.006938631476027e-01 4.759431295098565e+08
1.013925407558815e-01 4.121486158300337e+08
1.020960662306046e-01 3.535176370881587e+08
1.028044732093310e-01 2.999350518920415e+08
1.035177955630176e-01 2.512796205690045e+08
1.042360673976401e-01 2.074241470895506e+08
1.049593230558228e-01 1.682356393287889e+08
1.056875971184804e-01 1.335754879333916e+08
1.064209244064725e-01 1.032996640088395e+08
1.071593399822671e-01 7.725893578471881e+07
1.079028791516184e-01 5.529910435398860e+07
1.086515774652538e-01 3.726125851663177e+07
1.094054707205742e-01 2.298204868781371e+07
1.101645949633657e-01 1.229397975642723e+07
1.109289864895223e-01 5.025722701472091e+06
1.116986818467823e-01 1.002444691040894e+06
1.124737178364752e-01 4.615730230603501e+04
1.132541315152811e-01 1.976082410539571e+06
1.140399601970033e-01 6.609035201389842e+06
1.148312414543511e-01 1.375982366342014e+07
1.156280131207375e-01 2.324166381767011e+07
1.164303132920877e-01 3.486660983796999e+07
1.172381803286599e-01 4.844599811036074e+07
1.180516528568806e-01 6.379090417263181e+07
1.188707697711903e-01 8.071261136603576e+07
1.196955702359043e-01 9.902308992143309e+07
1.205260936870843e-01 1.185354850916540e+08
1.213623798344241e-01 1.390646128316834e+08
1.222044686631489e-01 1.604274614188403e+08
1.230524004359262e-01 1.824436972970415e+08
1.239062156947916e-01 2.049361733236521e+08
1.247659552630870e-01 2.277314374945382e+08
1.256316602474120e-01 2.506602401241757e+08
1.265033720395904e-01 2.735580373635730e+08
1.273811323186478e-01 2.962654888501933e+08
1.282649830528060e-01 3.186289472024863e+08
1.291549665014884e-01 3.405009369972597e+08
1.300511252173409e-01 3.617406208028202e+08
1.309535020482668e-01 3.822142497850094e+08
1.318621401394748e-01 4.017955963582468e+08
1.327770829355429e-01 4.203663663207919e+08
1.336983741824947e-01 4.378165878931702e+08
1.346260579298910e-01 4.540449750728489e+08
1.355601785329369e-01 4.689592627272926e+08
1.365007806546014e-01 4.824765108727859e+08
1.374479092677537e-01 4.945233756289964e+08
1.384016096573132e-01 5.050363443997702e+08
1.393619274224142e-01 5.139619329104195e+08
1.403289084785873e-01 5.212568418313302e+08
1.413025990599534e-01 5.268880708378516e+08
1.422830457214352e-01 5.308329880979940e+08
1.432702953409831e-01 5.330793533426134e+08
1.442643951218157e-01 5.336252928582376e+08
1.452653925946781e-01 5.324792249504781e+08
1.462733356201130e-01 5.296597346562554e+08
1.472882723907502e-01 5.251953967357084e+08
1.483102514336104e-01 5.191245462493258e+08
1.493393216124252e-01 5.114949963220041e+08
1.503755321299738e-01 5.023637030126252e+08
1.514189325304352e-01 4.917963775444031e+08
1.524695727017575e-01 4.798670465062584e+08
1.535275028780423e-01 4.666575610075256e+08
1.545927736419477e-01 4.522570561552332e+08
1.556654359271062e-01 4.367613626232865e+08
1.567455410205595e-01 4.202723724933178e+08
1.578331405652118e-01 4.028973619652681e+08
1.589282865622978e-01 3.847482739589446e+08
1.600310313738700e-01 3.659409640521528e+08
1.611414277253020e-01 3.465944136235057e+08
1.622595287078087e-01 3.268299144841559e+08
1.633853877809862e-01 3.067702296886527e+08
1.645190587753662e-01 2.865387356065122e+08
1.656605958949914e-01 2.662585507078084e+08
1.668100537200059e-01 2.460516568639778e+08
1.679674872092653e-01 2.260380192833459e+08
1.691329517029649e-01 2.063347114850233e+08
1.703065029252844e-01 1.870550519594180e+08
1.714881969870539e-01 1.683077593631969e+08
1.726780903884356e-01 1.501961332464434e+08
1.738762400216251e-01 1.328172674043117e+08
1.750827031735725e-01 1.162613029802208e+08
1.762975375287206e-01 1.006107284177801e+08
1.775208011717634e-01 8.593973325961341e+07
1.787525525904236e-01 7.231362261964695e+07
1.799928506782476e-01 5.978829890730032e+07
1.812417547374238e-01 4.840981705492348e+07
1.824993244816152e-01 3.821401909158027e+07
1.837656200388171e-01 2.922625341530623e+07
1.850407019542302e-01 2.146118354221793e+07
1.863246311931560e-01 1.492269045440959e+07
1.876174691439121e-01 9.603871931273911e+06
1.889192776207666e-01 5.487141433335150e+06
1.902301188668944e-01 2.544428217677550e+06
1.915500555573528e-01 7.374794049389643e+05
1.928791508020778e-01 1.826369591436320e+04
1.942174681489026e-01 3.294753590391101e+05
1.955650715865949e-01 1.605135987556725e+06
1.969220255479172e-01 3.771290367613733e+06
1.982883949127071e-01 6.746791617837386e+06
1.996642450109793e-01 1.044416957038744e+07
2.010496416260499e-01 1.477057517756847e+07
2.024446509976804e-01 1.962879256247179e+07
2.038493398252462e-01 2.491830920355343e+07
2.052637752709252e-01 3.053643366901666e+07
2.066880249629082e-01 3.637944931570802e+07
2.081221569986339e-01 4.234379145763062e+07
2.095662399480433e-01 4.832723471003623e+07
2.110203428568594e-01 5.423007654538848e+07
2.124845352498883e-01 5.995630257564235e+07
2.139588871343422e-01 6.541471871922777e+07
2.154434690031884e-01 7.052003523751676e+07
2.169383518385184e-01 7.519388764967927e+07
2.184436071149426e-01 7.936577977024551e+07
2.199593068030075e-01 8.297393457145855e+07
2.214855233726359e-01 8.596603926128238e+07
2.230223297965939e-01 8.829987189313348e+07
2.245697995539774e-01 8.994379798704417e+07
2.261280066337277e-01 9.087712704229711e+07
2.276970255381680e-01 9.109032045251785e+07
2.292769312865649e-01 9.058504418544534e+07
2.308677994187170e-01 8.937406164591283e+07
2.324697059985648e-01 8.748096438202755e+07
2.340827276178292e-01 8.493974069615650e+07
2.357069413996728e-01 8.179418475422624e+07
2.373424250023866e-01 7.809715141425243e+07
2.389892566231050e-01 7.390966467850427e+07
2.406475150015424e-01 6.929989036961125e+07
2.423172794237598e-01 6.434198629154396e+07
2.439986297259550e-01 5.911484571102817e+07
2.456916462982790e-01 5.370075243005415e+07
2.473964100886814e-01 4.818396796073750e+07
2.491130026067788e-01 4.264927330409441e+07
2.508415059277538e-01 3.718048951890771e+07
2.525820026962785e-01 3.185900259223177e+07
2.543345761304648e-01 2.676231903837919e+07
2.560993100258460e-01 2.196267911221641e+07
2.578762887593801e-01 1.752575448480354e+07
2.596655972934870e-01 1.350945666155931e+07
2.614673211801092e-01 9.962881300969601e+06
2.632815465648020e-01 6.925411900970738e+06
2.651083601908539e-01 4.426004057895486e+06
2.669478494034321e-01 2.482668679100369e+06
2.688001021537605e-01 1.102169168571360e+06
2.706652070033241e-01 2.799437428948628e+05
2.725432531281028e-01 2.597255797459414e+02
2.744343303228365e-01 2.366019785180922e+05
2.763385290053170e-01 9.522926426459481e+05
2.782559402207126e-01 2.101334171900890e+06
2.801866556459195e-01 3.629462364519628e+06
2.821307675939471e-01 5.475390843969730e+06
2.840883690183304e-01 7.572223347895031e+06
2.860595535175742e-01 9.849005383517204e+06
2.880444153396298e-01 1.223238244162273e+07
2.900430493863992e-01 1.464832816825721e+07
2.920555512182745e-01 1.702390280949320e+07
2.940820170587063e-01 1.928899999797352e+07
2.961225437988034e-01 2.137803865594833e+07
2.981772290019674e-01 2.323155654683496e+07
3.002461709085549e-01 2.479766289319876e+07
3.023294684405776e-01 2.603330954511109e+07
3.044272212064303e-01 2.690534345091407e+07
3.065395295056527e-01 2.739130764128075e+07
3.086664943337274e-01 2.747996353973842e+07
3.108082173869064e-01 2.717151407322710e+07
3.129648010670750e-01 2.647751465052065e+07
3.151363484866480e-01 2.542046744142030e+07
3.173229634734976e-01 2.403310332534274e+07
3.195247505759213e-01 2.235736514980848e+07
3.217418150676372e-01 2.044311528319596e+07
3.239742629528196e-01 1.834659957391610e+07
3.262222009711670e-01 1.612870843557909e+07
3.284857366030043e-01 1.385308355293137e+07
3.307649780744242e-01 1.158412533717914e+07
3.330600343624588e-01 9.384961456388328e+06
3.353710152002929e-01 7.315440257050472e+06
3.376980310825091e-01 5.430214444586334e+06
3.400411932703706e-01 3.776979821122751e+06
3.424006137971425e-01 2.394931067331162e+06
3.447764054734464e-01 1.313491452052215e+06
3.471686818926559e-01 5.513659897894466e+05
3.495775574363275e-01 1.159580597454344e+05
3.520031472796679e-01 3.178059131614184e+03
3.544455673970436e-01 1.976595872142898e+05
3.569049345675230e-01 6.733843317528109e+05
3.593813663804626e-01 1.394701723263115e+06
3.618749812411280e-01 2.317714070857508e+06
3.643858983763544e-01 3.391982885369753e+06
3.669142378402494e-01 4.562498053629892e+06
3.694601205199303e-01 5.771839084776772e+06
3.720236681413066e-01 6.962447421916698e+06
3.746050032748993e-01 8.078921372073819e+06
3.772042493416998e-01 9.070241051939473e+06
3.798215306190736e-01 9.891830270520931e+06
3.824569722466999e-01 1.050736573529390e+07
3.851107002325569e-01 1.089025148295772e+07
3.877828414589458e-01 1.102468793083497e+07
3.904735236885560e-01 1.090628016286217e+07
3.931828755705770e-01 1.054214855283957e+07
3.959110266468459e-01 9.950525943887742e+06
3.986581073580439e-01 9.159848525924461e+06
4.014242490499322e-01 8.207371307766601e+06
4.042095839796306e-01 7.137362573350287e+06
4.070142453219439e-01 5.998953774124506e+06
4.098383671757261e-01 4.843740752243902e+06
4.126820845702952e-01 3.723247861159530e+06
4.155455334718876e-01 2.686377404881995e+06
4.184288507901580e-01 1.776971977797256e+06
4.213321743847289e-01 1.031616110574082e+06
4.242556430717777e-01 4.777957629641538e+05
4.271993966306777e-01 1.325196383555905e+05
4.301635758106795e-01 1.485386442327921e+03
4.331483223376398e-01 7.884725377977491e+04
4.361537789208006e-01 3.476107608493977e+05
4.391800892596086e-01 7.806460006120846e+05
4.422273980505897e-01 1.342275932991177e+06
4.452958509942656e-01 1.990361572224955e+06
4.483855948021186e-01 2.678774322625267e+06
4.514967772036102e-01 3.360118999736719e+06
4.546295469532399e-01 3.988551226654547e+06
4.577840538376616e-01 4.522521592116036e+06
4.609604486828434e-01 4.927277460836544e+06
4.641588833612778e-01 5.176962369170489e+06
4.673795107992463e-01 5.256172622421479e+06
4.706224849841282e-01 5.160860439912923e+06
4.738879609717651e-01 4.898511455135969e+06
4.771760948938746e-01 4.487569557741389e+06
4.804870439655129e-01 3.956131325873600e+06
4.838209664925957e-01 3.339982510985686e+06
4.871780218794631e-01 2.680096756589424e+06
4.905583706365045e-01 2.019758416598250e+06
4.939621743878321e-01 1.401503605200163e+06
4.973895958790063e-01 8.640935015506113e+05
5.008407989848213e-01 4.397391820177119e+05
5.043159487171359e-01 1.517865221909200e+05
5.078152112327676e-01 1.304278263969597e+04
5.113387538414326e-01 2.488439141841851e+04
5.148867450137492e-01 1.772304647956774e+05
5.184593543892912e-01 4.494022785391801e+05
5.220567527846975e-01 8.118197639590078e+05
5.256791122018425e-01 1.228417458886017e+06
5.293266058360562e-01 1.659599874906987e+06
5.329994080844088e-01 2.065505557555542e+06
5.366976945540476e-01 2.409315260330881e+06
5.404216420705915e-01 2.660326610927159e+06
5.441714286865893e-01 2.796527889781110e+06
5.479472336900287e-01 2.806437659856312e+06
5.517492376129123e-01 2.690033467470101e+06
5.555776222398878e-01 2.458667997115670e+06
5.594325706169377e-01 2.133959206823302e+06
5.633142670601358e-01 1.745734723896622e+06
5.672228971644544e-01 1.329201658443781e+06
5.711586478126429e-01 9.215921183764822e+05
5.751217071841613e-01 5.585936606042285e+05
5.791122647641759e-01 2.709056039306665e+05
5.831305113526225e-01 8.126165855893159e+04
5.871766390733255e-01 2.224686651816741e+03
5.912508413831875e-01 3.499196172519131e+04
5.953533130814370e-01 1.693539477294880e+05
5.994842503189409e-01 3.848346238031810e+05
6.036438506075870e-01 6.529177514914261e+05
6.078323128297229e-01 9.401440367099657e+05
6.120498372476697e-01 1.211762240352378e+06
6.162966255132942e-01 1.435545381835241e+06
6.205728806776500e-01 1.585351270627949e+06
6.248788072006894e-01 1.644020882738890e+06
6.292146109610344e-01 1.605269857784612e+06
6.335804992658248e-01 1.474333398450937e+06
6.379766808606282e-01 1.267263363045667e+06
6.424033659394190e-01 1.008933775501978e+06
6.468607661546327e-01 7.299692873682147e+05
6.513490946272803e-01 4.629507455377911e+05
6.558685659571428e-01 2.383542179250921e+05
6.604193962330305e-01 8.072921584863492e+04
6.650018030431118e-01 5.608701906095134e+03
6.696160054853222e-01 1.756554523558905e+04
6.742622241778342e-01 1.096936214596229e+05
6.789406812696106e-01 2.646114048715962e+05
6.836516004510238e-01 4.568834832207627e+05
6.883952069645496e-01 6.565575272399824e+05
6.931717276155407e-01 8.333488856580415e+05
6.979813907830660e-01 9.608976974137607e+05
7.028244264308345e-01 1.020493331269079e+06
7.077010661181889e-01 1.003717340809767e+06
7.126115430111746e-01 9.135960690664715e+05
7.175560918936928e-01 7.640618252294181e+05
7.225349491787214e-01 5.777698620010555e+05
7.275483529196225e-01 3.825714803727238e+05
7.325965428215230e-01 2.071622306400402e+05
7.376797602527730e-01 7.657156357116575e+04
7.427982482564919e-01 8.208268805741673e+03
7.479522515621821e-01 9.110564116557774e+03
7.531420165974368e-01 7.487444926760819e+04
7.583677914997191e-01 1.904713363751280e+05
7.636298261282242e-01 3.328550616851887e+05
7.689283720758313e-01 4.749495805462220e+05
7.742636826811270e-01 5.903558811941518e+05
7.796360130405229e-01 6.579680726755302e+05
7.850456200204510e-01 6.656773258479119e+05
7.904927622696420e-01 6.124790055761462e+05
7.959777002314986e-01 5.085670322025173e+05
8.015006961565405e-01 3.733583925426112e+05
8.070620141149499e-01 2.317775777098592e+05
8.126619200091946e-01 1.094731788245871e+05
8.183006815867390e-01 2.786764237103822e+04
8.239785684528520e-01 4.153484195947458e+00
8.296958520834906e-01 2.802888964714254e+04
8.354528058382863e-01 1.028461624365977e+05
8.412497049736118e-01 2.060590242241561e+05
8.470868266557402e-01 3.138393656090412e+05
8.529644499741025e-01 4.019553767626843e+05
8.588828559546250e-01 4.509126165112495e+05
8.648423275731718e-01 4.501055887426008e+05
8.708431497690724e-01 4.000558425362575e+05
8.768856094587426e-01 3.122051180856177e+05
8.829699955494091e-01 2.062626702711625e+05
8.890965989529158e-01 1.056619013171936e+05
8.952657125996401e-01 3.213560545785972e+04
9.014776314524917e-01 6.585517747649119e+02
9.077326525210223e-01 1.596057807339380e+04
9.140310748756232e-01 7.147625732160929e+04
9.203731996618221e-01 1.510329912926812e+05
9.267593301146884e-01 2.329139301415817e+05
9.331897715733238e-01 2.953263452260526e+05
9.396648314954691e-01 3.219179017092485e+05
9.461848194722002e-01 3.059262302954511e+05
9.527500472427290e-01 2.518565270460173e+05
9.593608287093147e-01 1.741980685495165e+05
9.660174799522646e-01 9.346673355231210e+04
9.727203192450538e-01 3.059524642994242e+04
9.794696670695395e-01 1.180547266875544e+03
9.862658461312821e-01 1.118689122590302e+04
9.931091813749801e-01 5.534435628039487e+04
1.000000000000000e+00 1.187512303361544e+05
