<X> <Y>
8.070620141149504e-02 5.464853600815372e+09
8.126619200091946e-02 5.343827339207099e+09
8.183006815867394e-02 5.221485661396503e+09
8.239785684528515e-02 5.098247726201763e+09
8.296958520834907e-02 4.974524487644954e+09
8.354528058382867e-02 4.850716491756490e+09
8.412497049736119e-02 4.727211760555680e+09
8.470868266557406e-02 4.604383778958893e+09
8.529644499741021e-02 4.482589599930688e+09
8.588828559546249e-02 4.362168082603168e+09
8.648423275731722e-02 4.243438277341578e+09
8.708431497690725e-02 4.126697970829235e+09
8.768856094587431e-02 4.012222403183489e+09
8.829699955494087e-02 3.900263167898797e+09
8.890965989529158e-02 3.791047304048231e+09
8.952657125996397e-02 3.684776588667412e+09
9.014776314524918e-02 3.581627035603386e+09
9.077326525210229e-02 3.481748605347092e+09
9.140310748756228e-02 3.385265128493840e+09
9.203731996618221e-02 3.292274443507545e+09
9.267593301146879e-02 3.202848747418543e+09
9.331897715733239e-02 3.117035155980640e+09
9.396648314954696e-02 3.034856467672521e+09
9.461848194721997e-02 2.956312123774413e+09
9.527500472427290e-02 2.881379354607828e+09
9.593608287093142e-02 2.810014499920660e+09
9.660174799522646e-02 2.742154489358602e+09
9.727203192450543e-02 2.677718467015750e+09
9.794696670695395e-02 2.616609542230116e+09
9.862658461312820e-02 2.558716647113050e+09
9.931091813749796e-02 2.503916479803405e+09
1.000000000000000e-01 2.452075511145706e+09
1.006938631476027e-01 2.403052031433051e+09
1.013925407558815e-01 2.356698213055224e+09
1.020960662306046e-01 2.312862164373345e+09
1.028044732093310e-01 2.271389949924221e+09
1.035177955630176e-01 2.232127552158333e+09
1.042360673976401e-01 2.194922750347322e+09
1.049593230558228e-01 2.159626893070631e+09
1.056875971184804e-01 2.126096541810238e+09
1.064209244064725e-01 2.094194964647709e+09
1.071593399822671e-01 2.063793460863702e+09
1.079028791516184e-01 2.034772499374750e+09
1.086515774652538e-01 2.007022656389997e+09
1.094054707205742e-01 1.980445340407525e+09
1.101645949633657e-01 1.954953295668144e+09
1.109289864895223e-01 1.930470878409055e+09
1.116986818467823e-01 1.906934103669980e+09
1.124737178364752e-01 1.884290463955043e+09
1.132541315152811e-01 1.862498524693436e+09
1.140399601970033e-01 1.841527305115901e+09
1.148312414543511e-01 1.821355456813338e+09
1.156280131207375e-01 1.801970255806045e+09
1.164303132920877e-01 1.783366427363952e+09
1.172381803286599e-01 1.765544826013995e+09
1.180516528568806e-01 1.748510996086249e+09
1.188707697711903e-01 1.732273640721971e+09
1.196955702359043e-01 1.716843029433235e+09
1.205260936870843e-01 1.702229376009152e+09
1.213623798344241e-01 1.688441219755701e+09
1.222044686631489e-01 1.675483843690690e+09
1.230524004359262e-01 1.663357763355548e+09
1.239062156947916e-01 1.652057319323961e+09
1.247659552630870e-01 1.641569405267274e+09
1.256316602474120e-01 1.631872361572411e+09
1.265033720395904e-01 1.622935062006858e+09
1.273811323186478e-01 1.614716217807171e+09
1.282649830528060e-01 1.607163919865557e+09
1.291549665014884e-01 1.600215435450871e+09
1.300511252173409e-01 1.593797271185896e+09
1.309535020482668e-01 1.587825508886003e+09
1.318621401394748e-01 1.582206415430939e+09
1.327770829355429e-01 1.576837322188617e+09
1.336983741824947e-01 1.571607763744467e+09
1.346260579298910e-01 1.566400859926907e+09
1.355601785329369e-01 1.561094919479838e+09
1.365007806546014e-01 1.555565238341346e+09
1.374479092677537e-01 1.549686060469536e+09
1.384016096573132e-01 1.543332664635546e+09
1.393619274224142e-01 1.536383536699471e+09
1.403289084785873e-01 1.528722583708396e+09
1.413025990599534e-01 1.520241343807841e+09
1.422830457214352e-01 1.510841144525044e+09
1.432702953409831e-01 1.500435161535076e+09
1.442643951218157e-01 1.488950330609248e+09
1.452653925946781e-01 1.476329067098861e+09
1.462733356201130e-01 1.462530750031613e+09
1.472882723907502e-01 1.447532931673238e+09
1.483102514336104e-01 1.431332238187997e+09
1.493393216124252e-01 1.413944932746678e+09
1.503755321299738e-01 1.395407118982386e+09
1.514189325304352e-01 1.375774569960601e+09
1.524695727017575e-01 1.355122175665447e+09
1.535275028780423e-01 1.333543010243751e+09
1.545927736419477e-01 1.311147028709495e+09
1.556654359271062e-01 1.288059411298293e+09
1.567455410205595e-01 1.264418581969885e+09
1.578331405652118e-01 1.240373935478382e+09
1.589282865622978e-01 1.216083314758898e+09
1.600310313738700e-01 1.191710286915564e+09
1.611414277253020e-01 1.167421271654572e+09
1.622595287078087e-01 1.143382580418579e+09
1.633853877809862e-01 1.119757427602839e+09
1.645190587753662e-01 1.096702976954736e+09
1.656605958949914e-01 1.074367486495873e+09
1.668100537200059e-01 1.052887614016945e+09
1.679674872092653e-01 1.032385942375854e+09
1.691329517029649e-01 1.012968779517461e+09
1.703065029252844e-01 9.947242824085945e+08
1.714881969870539e-01 9.777209470649955e+08
1.726780903884356e-01 9.620064986981946e+08
1.738762400216251e-01 9.476072069243249e+08
1.750827031735725e-01 9.345276411801604e+08
1.762975375287206e-01 9.227508712347844e+08
1.775208011717634e-01 9.122391072368994e+08
1.787525525904236e-01 9.029347633772591e+08
1.799928506782476e-01 8.947619192534472e+08
1.812417547374238e-01 8.876281436745411e+08
1.824993244816152e-01 8.814266371944187e+08
1.837656200388171e-01 8.760386423487010e+08
1.850407019542302e-01 8.713360645941788e+08
1.863246311931560e-01 8.671842424739821e+08
1.876174691439121e-01 8.634448026753317e+08
1.889192776207666e-01 8.599785344785755e+08
1.902301188668944e-01 8.566482186335886e+08
1.915500555573528e-01 8.533213479071443e+08
1.928791508020778e-01 8.498726803353285e+08
1.942174681489026e-01 8.461865714528164e+08
1.955650715865949e-01 8.421590382765310e+08
1.969220255479172e-01 8.376995153784404e+08
1.982883949127071e-01 8.327322717461011e+08
1.996642450109793e-01 8.271974660354015e+08
2.010496416260499e-01 8.210518269942305e+08
2.024446509976804e-01 8.142689550061826e+08
2.038493398252462e-01 8.068392496092978e+08
2.052637752709252e-01 7.987694762474862e+08
2.066880249629082e-01 7.900819932030034e+08
2.081221569986339e-01 7.808136664662318e+08
2.095662399480433e-01 7.710145060959617e+08
2.110203428568594e-01 7.607460623268239e+08
2.124845352498883e-01 7.500796232548254e+08
2.139588871343422e-01 7.390942583853290e+08
2.154434690031884e-01 7.278747537091105e+08
2.169383518385184e-01 7.165094843634405e+08
2.184436071149426e-01 7.050882704436091e+08
2.199593068030075e-01 6.937002602787734e+08
2.214855233726359e-01 6.824318836017359e+08
2.230223297965939e-01 6.713649146472667e+08
2.245697995539774e-01 6.605746824145110e+08
2.261280066337277e-01 6.501284622085885e+08
2.276970255381680e-01 6.400840791885414e+08
2.292769312865649e-01 6.304887510135881e+08
2.308677994187170e-01 6.213781927854428e+08
2.324697059985648e-01 6.127760032901504e+08
2.340827276178292e-01 6.046933469853022e+08
2.357069413996728e-01 5.971289411834207e+08
2.373424250023866e-01 5.900693523765441e+08
2.389892566231050e-01 5.834895995745043e+08
2.406475150015424e-01 5.773540558661840e+08
2.423172794237598e-01 5.716176321829276e+08
2.439986297259550e-01 5.662272195315284e+08
2.456916462982790e-01 5.611233579269763e+08
2.473964100886814e-01 5.562420921255739e+08
2.491130026067788e-01 5.515169663462198e+08
2.508415059277538e-01 5.468811028495381e+08
2.525820026962785e-01 5.422693029533794e+08
2.543345761304648e-01 5.376201042636231e+08
2.560993100258460e-01 5.328777250599660e+08
2.578762887593801e-01 5.279938263368205e+08
2.596655972934870e-01 5.229290243321575e+08
2.614673211801092e-01 5.176540917504073e+08
2.632815465648020e-01 5.121507944265850e+08
2.651083601908539e-01 5.064123218432265e+08
2.669478494034321e-01 5.004432844600536e+08
2.688001021537605e-01 4.942592678023227e+08
2.706652070033241e-01 4.878859520266961e+08
2.725432531281028e-01 4.813578254044047e+08
2.744343303228365e-01 4.747165398376498e+08
2.763385290053170e-01 4.680089750585990e+08
2.782559402207126e-01 4.612850944106128e+08
2.801866556459195e-01 4.545956879700513e+08
2.821307675939471e-01 4.479901072367507e+08
2.840883690183304e-01 4.415140988974194e+08
2.860595535175742e-01 4.352078427110444e+08
2.880444153396298e-01 4.291042901719068e+08
2.900430493863992e-01 4.232278864415023e+08
2.920555512182745e-01 4.175937386678109e+08
2.940820170587063e-01 4.122072701782110e+08
2.961225437988034e-01 4.070643734376241e+08
2.981772290019674e-01 4.021520466817662e+08
3.002461709085549e-01 3.974494715238330e+08
3.023294684405776e-01 3.929294634110506e+08
3.044272212064303e-01 3.885602053244574e+08
3.065395295056527e-01 3.843071591119575e+08
3.086664943337274e-01 3.801350395246634e+08
3.108082173869064e-01 3.760097341451004e+08
3.129648010670750e-01 3.719000581799858e+08
3.151363484866480e-01 3.677792461987230e+08
3.173229634734976e-01 3.636261024272694e+08
3.195247505759213e-01 3.594257557435097e+08
3.217418150676372e-01 3.551699932457193e+08
3.239742629528196e-01 3.508571750957016e+08
3.262222009711670e-01 3.464917610937088e+08
3.284857366030043e-01 3.420835040342877e+08
3.307649780744242e-01 3.376463845042690e+08
3.330600343624588e-01 3.331973750338074e+08
3.353710152002929e-01 3.287551275742900e+08
3.376980310825091e-01 3.243386769598136e+08
3.400411932703706e-01 3.199662447616198e+08
3.424006137971425e-01 3.156542138098251e+08
3.447764054734464e-01 3.114163251583164e+08
3.471686818926559e-01 3.072631282540007e+08
3.495775574363275e-01 3.032016935197568e+08
3.520031472796679e-01 2.992355763797829e+08
3.544455673970436e-01 2.953650045940011e+08
3.569049345675230e-01 2.915872478543682e+08
3.593813663804626e-01 2.878971206373359e+08
3.618749812411280e-01 2.842875664473687e+08
3.643858983763544e-01 2.807502734344324e+08
3.669142378402494e-01 2.772762770866346e+08
3.694601205199303e-01 2.738565141451318e+08
3.720236681413066e-01 2.704823017827706e+08
3.746050032748993e-01 2.671457261887867e+08
3.772042493416998e-01 2.638399339573031e+08
3.798215306190736e-01 2.605593273375031e+08
3.824569722466999e-01 2.572996700748932e+08
3.851107002325569e-01 2.540581142128587e+08
3.877828414589458e-01 2.508331600758027e+08
3.904735236885560e-01 2.476245621465357e+08
3.931828755705770e-01 2.444331931687602e+08
3.959110266468459e-01 2.412608779825995e+08
3.986581073580439e-01 2.381102076291783e+08
4.014242490499322e-01 2.349843432549355e+08
4.042095839796306e-01 2.318868182649139e+08
4.070142453219439e-01 2.288213458831918e+08
4.098383671757261e-01 2.257916376509236e+08
4.126820845702952e-01 2.228012364086466e+08
4.155455334718876e-01 2.198533651313382e+08
4.184288507901580e-01 2.169507909742978e+08
4.213321743847289e-01 2.140957025579489e+08
4.242556430717777e-01 2.112895984140428e+08
4.271993966306777e-01 2.085331860420992e+08
4.301635758106795e-01 2.058262942758829e+08
4.331483223376398e-01 2.031678062710080e+08
4.361537789208006e-01 2.005556255203326e+08
4.391800892596086e-01 1.979866915641776e+08
4.422273980505897e-01 1.954570639308831e+08
4.452958509942656e-01 1.929620908514175e+08
4.483855948021186e-01 1.904966724512372e+08
4.514967772036102e-01 1.880556163019272e+08
4.546295469532399e-01 1.856340674055957e+08
4.577840538376616e-01 1.832279770647402e+08
4.609604486828434e-01 1.808345588263373e+08
4.641588833612778e-01 1.784526684640822e+08
4.673795107992463e-01 1.760830422809327e+08
4.706224849841282e-01 1.737283363968006e+08
4.738879609717651e-01 1.713929299235983e+08
4.771760948938746e-01 1.690824855678390e+08
4.804870439655129e-01 1.668032984234875e+08
4.838209664925957e-01 1.645615017220160e+08
4.871780218794631e-01 1.623622301713098e+08
4.905583706365045e-01 1.602088604486717e+08
4.939621743878321e-01 1.581024491645585e+08
4.973895958790063e-01 1.560414687561967e+08
5.008407989848213e-01 1.540219025595555e+08
5.043159487171359e-01 1.520377068685400e+08
5.078152112327676e-01 1.500815885072533e+08
5.113387538414326e-01 1.481459916042613e+08
5.148867450137492e-01 1.462241471716355e+08
5.184593543892912e-01 1.443110220189284e+08
5.220567527846975e-01 1.424040139018360e+08
5.256791122018425e-01 1.405032770950343e+08
5.293266058360562e-01 1.386116211594588e+08
5.329994080844088e-01 1.367339956999178e+08
5.366976945540476e-01 1.348766431039570e+08
5.404216420705915e-01 1.330460572414306e+08
5.441714286865893e-01 1.312479187927187e+08
5.479472336900287e-01 1.294861813824479e+08
5.517492376129123e-01 1.277624564404677e+08
5.555776222398878e-01 1.260757934313632e+08
5.594325706169377e-01 1.244228848629560e+08
5.633142670601358e-01 1.227986539685872e+08
5.672228971644544e-01 1.211971193024035e+08
5.711586478126429e-01 1.196123852623313e+08
5.751217071841613e-01 1.180395881119453e+08
5.791122647641759e-01 1.164756365053760e+08
5.831305113526225e-01 1.149196223070832e+08
5.871766390733255e-01 1.133728357592290e+08
5.912508413831875e-01 1.118383893278236e+08
5.953533130814370e-01 1.103205250619860e+08
5.994842503189409e-01 1.088237385358284e+08
6.036438506075870e-01 1.073518871855346e+08
6.078323128297229e-01 1.059074542827769e+08
6.120498372476697e-01 1.044911094467870e+08
6.162966255132942e-01 1.031016467160516e+08
6.205728806776500e-01 1.017363027739399e+08
6.248788072006894e-01 1.003913771867608e+08
6.292146109610344e-01 9.906301174208082e+07
6.335804992658248e-01 9.774795311895767e+07
6.379766808606282e-01 9.644413132899742e+07
6.424033659394190e-01 9.515093476411347e+07
6.468607661546327e-01 9.386913966456914e+07
6.513490946272803e-01 9.260053747894347e+07
6.558685659571428e-01 9.134737499781057e+07
6.604193962330305e-01 9.011176004332267e+07
6.650018030431118e-01 8.889518031641406e+07
6.696160054853222e-01 8.769823808968130e+07
6.742622241778342e-01 8.652063414192559e+07
6.789406812696106e-01 8.536136302521092e+07
6.836516004510238e-01 8.421903031412271e+07
6.883952069645496e-01 8.309218492897271e+07
6.931717276155407e-01 8.197957759383431e+07
6.979813907830660e-01 8.088029931542270e+07
7.028244264308345e-01 7.979380308170220e+07
7.077010661181889e-01 7.871984905756548e+07
7.126115430111746e-01 7.765842645553185e+07
7.175560918936928e-01 7.660969290985271e+07
7.225349491787214e-01 7.557394390389369e+07
7.275483529196225e-01 7.455159566836755e+07
7.325965428215230e-01 7.354314913272376e+07
7.376797602527730e-01 7.254910734040973e+07
7.427982482564919e-01 7.156984209556323e+07
7.479522515621821e-01 7.060543712031803e+07
7.531420165974368e-01 6.965556045841312e+07
7.583677914997191e-01 6.871942580911978e+07
7.636298261282242e-01 6.779588491933602e+07
7.689283720758313e-01 6.688365395900492e+07
7.742636826811270e-01 6.598162729856063e+07
7.796360130405229e-01 6.508918922848248e+07
7.850456200204510e-01 6.420641557775687e+07
7.904927622696420e-01 6.333407530241218e+07
7.959777002314986e-01 6.247339823997396e+07
8.015006961565405e-01 6.162565602867270e+07
8.070620141149499e-01 6.079168189172143e+07
8.126619200091946e-01 5.997149889580610e+07
8.183006815867390e-01 5.916420968162024e+07
8.239785684528520e-01 5.836821849433224e+07
8.296958520834906e-01 5.758173194534421e+07
8.354528058382863e-01 5.680336561017092e+07
8.412497049736118e-01 5.603262292263360e+07
8.470868266557402e-01 5.527004595148467e+07
8.529644499741025e-01 5.451696079527446e+07
8.588828559546250e-01 5.377490696643443e+07
8.648423275731718e-01 5.304497829815304e+07
8.708431497690724e-01 5.232734780002765e+07
8.768856094587426e-01 5.162117521095949e+07
8.829699955494091e-01 5.092493292776749e+07
8.890965989529158e-01 5.023700563635369e+07
8.952657125996401e-01 4.955630292666931e+07
9.014776314524917e-01 4.888262464914987e+07
9.077326525210223e-01 4.821663397621429e+07
9.140310748756232e-01 4.755946889926942e+07
9.203731996618221e-01 4.691217896306878e+07
9.267593301146884e-01 4.627524142872946e+07
9.331897715733238e-01 4.564836270849282e+07
9.396648314954691e-01 4.503063248485121e+07
9.461848194722002e-01 4.442093512138262e+07
9.527500472427290e-01 4.381841154830796e+07
9.593608287093147e-01 4.322275579004005e+07
9.660174799522646e-01 4.263422527325962e+07
9.727203192450538e-01 4.205339275207922e+07
9.794696670695395e-01 4.148079197776759e+07
9.862658461312821e-01 4.091664440700579e+07
9.931091813749801e-01 4.036078627019675e+07
1.000000000000000e+00 3.981279051633302e+07
