<X> <Y>
8.015006961565405e-02 3.975126771276460e+09
8.070620141149504e-02 3.926001595959803e+09
8.126619200091946e-02 3.880228542109883e+09
8.183006815867394e-02 3.837328404613464e+09
8.239785684528515e-02 3.796860473703258e+09
8.296958520834907e-02 3.758421491922496e+09
8.354528058382867e-02 3.721644493849855e+09
8.412497049736119e-02 3.686197538053425e+09
8.470868266557406e-02 3.651782341410278e+09
8.529644499741021e-02 3.618132826520745e+09
8.588828559546249e-02 3.585013593455747e+09
8.648423275731722e-02 3.552218327495063e+09
8.708431497690725e-02 3.519568154837310e+09
8.768856094587431e-02 3.486909958483506e+09
8.829699955494087e-02 3.454114666610593e+09
8.890965989529158e-02 3.421075525755588e+09
8.952657125996397e-02 3.387706371022569e+09
9.014776314524918e-02 3.353939905302296e+09
9.077326525210229e-02 3.319725999157717e+09
9.140310748756228e-02 3.285030022579545e+09
9.203731996618221e-02 3.249831219256800e+09
9.267593301146879e-02 3.214121133342663e+09
9.331897715733239e-02 3.177902097930837e+09
9.396648314954696e-02 3.141185793600276e+09
9.461848194721997e-02 3.103991884443999e+09
9.527500472427290e-02 3.066346737981792e+09
9.593608287093142e-02 3.028282234277654e+09
9.660174799522646e-02 2.989834668453631e+09
9.727203192450543e-02 2.951043749626146e+09
9.794696670695395e-02 2.911951698103283e+09
9.862658461312820e-02 2.872602441487656e+09
9.931091813749796e-02 2.833040909145103e+09
1.000000000000000e-01 2.793312423341346e+09
1.006938631476027e-01 2.753462184232937e+09
1.013925407558815e-01 2.713534844842224e+09
1.020960662306046e-01 2.673574171164270e+09
1.028044732093310e-01 2.633622781661996e+09
1.035177955630176e-01 2.593721959618789e+09
1.042360673976401e-01 2.553911531147891e+09
1.049593230558228e-01 2.514229801117223e+09
1.056875971184804e-01 2.474713538845426e+09
1.064209244064725e-01 2.435398005168090e+09
1.071593399822671e-01 2.396317012367249e+09
1.079028791516184e-01 2.357503008503979e+09
1.086515774652538e-01 2.318987177894550e+09
1.094054707205742e-01 2.280799549820294e+09
1.101645949633657e-01 2.242969108055444e+09
1.109289864895223e-01 2.205523894426033e+09
1.116986818467823e-01 2.168491100364438e+09
1.124737178364752e-01 2.131897141284414e+09
1.132541315152811e-01 2.095767709552090e+09
1.140399601970033e-01 2.060127802850343e+09
1.148312414543511e-01 2.025001725805513e+09
1.156280131207375e-01 1.990413063842050e+09
1.164303132920877e-01 1.956384629329077e+09
1.172381803286599e-01 1.922938381155958e+09
1.180516528568806e-01 1.890095319897014e+09
1.188707697711903e-01 1.857875361672745e+09
1.196955702359043e-01 1.826297194661600e+09
1.205260936870843e-01 1.795378122940268e+09
1.213623798344241e-01 1.765133902910546e+09
1.222044686631489e-01 1.735578577989669e+09
1.230524004359262e-01 1.706724317484675e+09
1.239062156947916e-01 1.678581265629076e+09
1.247659552630870e-01 1.651157406627276e+09
1.256316602474120e-01 1.624458451227151e+09
1.265033720395904e-01 1.598487749829164e+09
1.273811323186478e-01 1.573246236451194e+09
1.282649830528060e-01 1.548732407016860e+09
1.291549665014884e-01 1.524942334442816e+09
1.300511252173409e-01 1.501869721892355e+09
1.309535020482668e-01 1.479505994369435e+09
1.318621401394748e-01 1.457840427583179e+09
1.327770829355429e-01 1.436860311755283e+09
1.336983741824947e-01 1.416551146812179e+09
1.346260579298910e-01 1.396896864240751e+09
1.355601785329369e-01 1.377880069832932e+09
1.365007806546014e-01 1.359482300640665e+09
1.374479092677537e-01 1.341684288746180e+09
1.384016096573132e-01 1.324466223957901e+09
1.393619274224142e-01 1.307808007297951e+09
1.403289084785873e-01 1.291689487176145e+09
1.413025990599534e-01 1.276090670462358e+09
1.422830457214352e-01 1.260991901280479e+09
1.432702953409831e-01 1.246374001249855e+09
1.442643951218157e-01 1.232218366080817e+09
1.452653925946781e-01 1.218507014865973e+09
1.462733356201130e-01 1.205222590064575e+09
1.472882723907502e-01 1.192348308009080e+09
1.483102514336104e-01 1.179867861717874e+09
1.493393216124252e-01 1.167765279814195e+09
1.503755321299738e-01 1.156024747360139e+09
1.514189325304352e-01 1.144630396342970e+09
1.524695727017575e-01 1.133566075322475e+09
1.535275028780423e-01 1.122815109286386e+09
1.545927736419477e-01 1.112360061991674e+09
1.556654359271062e-01 1.102182513923964e+09
1.567455410205595e-01 1.092262869424307e+09
1.578331405652118e-01 1.082580206462223e+09
1.589282865622978e-01 1.073112181940051e+09
1.600310313738700e-01 1.063835004275882e+09
1.611414277253020e-01 1.054723483329084e+09
1.622595287078087e-01 1.045751165521525e+09
1.633853877809862e-01 1.036890559308114e+09
1.645190587753662e-01 1.028113453022702e+09
1.656605958949914e-01 1.019391323650619e+09
1.668100537200059e-01 1.010695831358634e+09
1.679674872092653e-01 1.001999390765016e+09
1.691329517029649e-01 9.932758060903661e+08
1.703065029252844e-01 9.845009536379946e+08
1.714881969870539e-01 9.756534916616092e+08
1.726780903884356e-01 9.667155747399741e+08
1.738762400216251e-01 9.576735474403281e+08
1.750827031735725e-01 9.485185904519224e+08
1.762975375287206e-01 9.392472916284059e+08
1.775208011717634e-01 9.298621145905058e+08
1.787525525904236e-01 9.203717387780482e+08
1.799928506782476e-01 9.107912471383382e+08
1.812417547374238e-01 9.011421409944873e+08
1.824993244816152e-01 8.914521660096979e+08
1.837656200388171e-01 8.817549384664544e+08
1.850407019542302e-01 8.720893671855303e+08
1.863246311931560e-01 8.624988731497437e+08
1.876174691439121e-01 8.530304160654742e+08
1.889192776207666e-01 8.437333444526798e+08
1.902301188668944e-01 8.346580931378727e+08
1.915500555573528e-01 8.258547589545504e+08
1.928791508020778e-01 8.173715917455273e+08
1.942174681489026e-01 8.092534431304375e+08
1.955650715865949e-01 8.015402196851763e+08
1.969220255479172e-01 7.942653899429382e+08
1.982883949127071e-01 7.874545957750473e+08
1.996642450109793e-01 7.811244181017410e+08
2.010496416260499e-01 7.752813444384613e+08
2.024446509976804e-01 7.699209814911846e+08
2.038493398252462e-01 7.650275499384443e+08
2.052637752709252e-01 7.605736908184956e+08
2.066880249629082e-01 7.565206037930944e+08
2.081221569986339e-01 7.528185272712115e+08
2.095662399480433e-01 7.494075592954689e+08
2.110203428568594e-01 7.462188066203861e+08
2.124845352498883e-01 7.431758379794548e+08
2.139588871343422e-01 7.401964065997981e+08
2.154434690031884e-01 7.371943970288540e+08
2.169383518385184e-01 7.340819427139957e+08
2.184436071149426e-01 7.307716539056898e+08
2.199593068030075e-01 7.271788906556118e+08
2.214855233726359e-01 7.232240131880978e+08
2.230223297965939e-01 7.188345418737825e+08
2.245697995539774e-01 7.139471614573873e+08
2.261280066337277e-01 7.085095090025357e+08
2.276970255381680e-01 7.024816920175658e+08
2.292769312865649e-01 6.958374921132072e+08
2.308677994187170e-01 6.885652199186058e+08
2.324697059985648e-01 6.806681983756706e+08
2.340827276178292e-01 6.721648634230794e+08
2.357069413996728e-01 6.630884829308726e+08
2.373424250023866e-01 6.534865060258183e+08
2.389892566231050e-01 6.434195651723351e+08
2.406475150015424e-01 6.329601621343671e+08
2.423172794237598e-01 6.221910759331974e+08
2.439986297259550e-01 6.112035359526772e+08
2.456916462982790e-01 6.000952063825425e+08
2.473964100886814e-01 5.889680293318112e+08
2.491130026067788e-01 5.779259734239339e+08
2.508415059277538e-01 5.670727328594474e+08
2.525820026962785e-01 5.565094192486217e+08
2.543345761304648e-01 5.463322854778445e+08
2.560993100258460e-01 5.366305179901602e+08
2.578762887593801e-01 5.274841316018316e+08
2.596655972934870e-01 5.189619997193953e+08
2.614673211801092e-01 5.111200528017138e+08
2.632815465648020e-01 5.039996791835161e+08
2.651083601908539e-01 4.976263647869632e+08
2.669478494034321e-01 4.920086114205813e+08
2.688001021537605e-01 4.871371767120895e+08
2.706652070033241e-01 4.829846814711604e+08
2.725432531281028e-01 4.795056315250586e+08
2.744343303228365e-01 4.766368998493111e+08
2.763385290053170e-01 4.742987101905369e+08
2.782559402207126e-01 4.723961545424313e+08
2.801866556459195e-01 4.708212632169369e+08
2.821307675939471e-01 4.694556276147151e+08
2.840883690183304e-01 4.681735523284646e+08
2.860595535175742e-01 4.668456855797151e+08
2.880444153396298e-01 4.653430463770316e+08
2.900430493863992e-01 4.635413348719354e+08
2.920555512182745e-01 4.613253812964851e+08
2.940820170587063e-01 4.585935610390043e+08
2.961225437988034e-01 4.552619814683839e+08
2.981772290019674e-01 4.512682326437649e+08
3.002461709085549e-01 4.465744913867784e+08
3.023294684405776e-01 4.411697782033760e+08
3.044272212064303e-01 4.350711903629345e+08
3.065395295056527e-01 4.283239723009644e+08
3.086664943337274e-01 4.210003355742962e+08
3.108082173869064e-01 4.131970028928761e+08
3.129648010670750e-01 4.050315211855866e+08
3.151363484866480e-01 3.966374631249651e+08
3.173229634734976e-01 3.881587101404563e+08
3.195247505759213e-01 3.797430773165485e+08
3.217418150676372e-01 3.715355962408384e+08
3.239742629528196e-01 3.636718107413898e+08
3.262222009711670e-01 3.562714582683836e+08
3.284857366030043e-01 3.494329034446574e+08
3.307649780744242e-01 3.432286587032902e+08
3.330600343624588e-01 3.377022705450256e+08
3.353710152002929e-01 3.328667714311401e+08
3.376980310825091e-01 3.287048013243216e+08
3.400411932703706e-01 3.251703958054232e+08
3.424006137971425e-01 3.221923272671442e+08
3.447764054734464e-01 3.196787804063056e+08
3.471686818926559e-01 3.175230516405085e+08
3.495775574363275e-01 3.156098919808571e+08
3.520031472796679e-01 3.138220706457219e+08
3.544455673970436e-01 3.120467265061093e+08
3.569049345675230e-01 3.101810978673092e+08
3.593813663804626e-01 3.081372767387347e+08
3.618749812411280e-01 3.058457173053809e+08
3.643858983763544e-01 3.032573328069902e+08
3.669142378402494e-01 3.003441313696889e+08
3.694601205199303e-01 2.970984591364436e+08
3.720236681413066e-01 2.935310276019704e+08
3.746050032748993e-01 2.896679914018778e+08
3.772042493416998e-01 2.855474047170841e+08
3.798215306190736e-01 2.812154133507966e+08
3.824569722466999e-01 2.767225331039274e+08
3.851107002325569e-01 2.721203245804211e+08
3.877828414589458e-01 2.674587047728989e+08
3.904735236885560e-01 2.627840445525911e+08
3.931828755705770e-01 2.581380986327257e+08
3.959110266468459e-01 2.535577120284895e+08
3.986581073580439e-01 2.490751558469151e+08
4.014242490499322e-01 2.447188755328864e+08
4.042095839796306e-01 2.405143942605110e+08
4.070142453219439e-01 2.364851075662792e+08
4.098383671757261e-01 2.326527333967325e+08
4.126820845702952e-01 2.290372414317695e+08
4.155455334718876e-01 2.256561701894717e+08
4.184288507901580e-01 2.225233404322604e+08
4.213321743847289e-01 2.196470772378847e+08
4.242556430717777e-01 2.170281484656438e+08
4.271993966306777e-01 2.146577024349428e+08
4.301635758106795e-01 2.125155323703659e+08
4.331483223376398e-01 2.105690022969724e+08
4.361537789208006e-01 2.087729349778554e+08
4.391800892596086e-01 2.070706877242256e+08
4.422273980505897e-01 2.053965313616258e+08
4.452958509942656e-01 2.036793103255456e+08
4.483855948021186e-01 2.018472103798933e+08
4.514967772036102e-01 1.998333100602247e+08
4.546295469532399e-01 1.975814593373106e+08
4.577840538376616e-01 1.950519308226378e+08
4.609604486828434e-01 1.922262400136317e+08
4.641588833612778e-01 1.891105430292089e+08
4.673795107992463e-01 1.857370992551611e+08
4.706224849841282e-01 1.821634319153983e+08
4.738879609717651e-01 1.784690238268060e+08
4.771760948938746e-01 1.747496326410865e+08
4.804870439655129e-01 1.711095766588940e+08
4.838209664925957e-01 1.676526001803508e+08
4.871780218794631e-01 1.644721447975574e+08
4.905583706365045e-01 1.616419991572240e+08
4.939621743878321e-01 1.592083483836046e+08
4.973895958790063e-01 1.571841782912766e+08
5.008407989848213e-01 1.555468039384351e+08
5.043159487171359e-01 1.542389970419512e+08
5.078152112327676e-01 1.531738078654676e+08
5.113387538414326e-01 1.522427539687554e+08
5.148867450137492e-01 1.513266304835840e+08
5.184593543892912e-01 1.503078386645766e+08
5.220567527846975e-01 1.490828830058779e+08
5.256791122018425e-01 1.475735935989385e+08
5.293266058360562e-01 1.457357137819093e+08
5.329994080844088e-01 1.435637552613261e+08
5.366976945540476e-01 1.410914408263640e+08
5.404216420705915e-01 1.383875820368972e+08
5.441714286865893e-01 1.355478106571228e+08
5.479472336900287e-01 1.326831223421528e+08
5.517492376129123e-01 1.299066232025183e+08
5.555776222398878e-01 1.273201295059608e+08
5.594325706169377e-01 1.250023145817224e+08
5.633142670601358e-01 1.229999109730936e+08
5.672228971644544e-01 1.213230791618283e+08
5.711586478126429e-01 1.199454977977494e+08
5.751217071841613e-01 1.188090909086878e+08
5.791122647641759e-01 1.178326764169971e+08
5.831305113526225e-01 1.169232898880421e+08
5.871766390733255e-01 1.159885867762765e+08
5.912508413831875e-01 1.149486081865995e+08
5.953533130814370e-01 1.137453267190360e+08
5.994842503189409e-01 1.123487490726970e+08
6.036438506075870e-01 1.107588839218697e+08
6.078323128297229e-01 1.090035037674509e+08
6.120498372476697e-01 1.071322416337310e+08
6.162966255132942e-01 1.052080739450232e+08
6.205728806776500e-01 1.032975738053018e+08
6.248788072006894e-01 1.014614280657984e+08
6.292146109610344e-01 9.974658735631117e+07
6.335804992658248e-01 9.818108824091144e+07
6.379766808606282e-01 9.677211037021454e+07
6.424033659394190e-01 9.550729033226670e+07
6.468607661546327e-01 9.435879783814782e+07
6.513490946272803e-01 9.328927305905652e+07
6.558685659571428e-01 9.225849104519534e+07
6.604193962330305e-01 9.122959450986536e+07
6.650018030431118e-01 9.017391723494002e+07
6.696160054853222e-01 8.907376666101734e+07
6.742622241778342e-01 8.792297392567223e+07
6.789406812696106e-01 8.672546188526982e+07
6.836516004510238e-01 8.549243492785858e+07
6.883952069645496e-01 8.423898665602729e+07
6.931717276155407e-01 8.298091819566295e+07
6.979813907830660e-01 8.173237390815108e+07
7.028244264308345e-01 8.050459140595841e+07
7.077010661181889e-01 7.930571879626594e+07
7.126115430111746e-01 7.814136994669977e+07
7.175560918936928e-01 7.701544226477820e+07
7.225349491787214e-01 7.593074084056376e+07
7.275483529196225e-01 7.488911528978263e+07
7.325965428215230e-01 7.389105576427613e+07
7.376797602527730e-01 7.293492804007229e+07
7.427982482564919e-01 7.201618104644096e+07
7.479522515621821e-01 7.112689526302594e+07
7.531420165974368e-01 7.025596202787521e+07
7.583677914997191e-01 6.939003057553750e+07
7.636298261282242e-01 6.851518187158823e+07
7.689283720758313e-01 6.761912560056585e+07
7.742636826811270e-01 6.669358683428701e+07
7.796360130405229e-01 6.573645390301404e+07
7.850456200204510e-01 6.475320275794160e+07
7.904927622696420e-01 6.375711829231935e+07
7.959777002314986e-01 6.276794199237444e+07
8.015006961565405e-01 6.180882846190482e+07
8.070620141149499e-01 6.090189296175535e+07
8.126619200091946e-01 6.006310994718380e+07
8.183006815867390e-01 5.929773606472988e+07
8.239785684528520e-01 5.859760013554689e+07
8.296958520834906e-01 5.794138093960933e+07
8.354528058382863e-01 5.729834605921133e+07
8.412497049736118e-01 5.663507456914312e+07
8.470868266557402e-01 5.592370058150318e+07
8.529644499741025e-01 5.514952780378137e+07
8.588828559546250e-01 5.431576024472311e+07
8.648423275731718e-01 5.344368967637912e+07
8.708431497690724e-01 5.256786883137050e+07
8.768856094587426e-01 5.172726203572093e+07
8.829699955494091e-01 5.095466224005381e+07
8.890965989529158e-01 5.026736876492497e+07
8.952657125996401e-01 4.966195744152167e+07
9.014776314524917e-01 4.911491725926054e+07
9.077326525210223e-01 4.858922896690870e+07
9.140310748756232e-01 4.804510700431797e+07
9.203731996618221e-01 4.745170777505785e+07
9.267593301146884e-01 4.679613996412955e+07
9.331897715733238e-01 4.608684610179784e+07
9.396648314954691e-01 4.535021034164502e+07
9.461848194722002e-01 4.462153076037844e+07
9.527500472427290e-01 4.393346834492324e+07
9.593608287093147e-01 4.330597926351755e+07
9.660174799522646e-01 4.274114506314445e+07
9.727203192450538e-01 4.222441144764568e+07
9.794696670695395e-01 4.173127187084257e+07
9.862658461312821e-01 4.123641581796941e+07
9.931091813749801e-01 4.072166821265680e+07
1.000000000000000e+00 4.017995793866208e+07
