<X> <Y>
8.015006961565405e-02 4.351801125001797e+09
8.070620141149504e-02 4.105234854507290e+09
8.126619200091946e-02 3.872152194626441e+09
8.183006815867394e-02 3.652196380522327e+09
8.239785684528515e-02 3.445001510297552e+09
8.296958520834907e-02 3.250193269460762e+09
8.354528058382867e-02 3.067389685022522e+09
8.412497049736119e-02 2.896201907399766e+09
8.470868266557406e-02 2.736235018122445e+09
8.529644499741021e-02 2.587088861149514e+09
8.588828559546249e-02 2.448358895417431e+09
8.648423275731722e-02 2.319637066062754e+09
8.708431497690725e-02 2.200512691582604e+09
8.768856094587431e-02 2.090573364024952e+09
8.829699955494087e-02 1.989405859134855e+09
8.890965989529158e-02 1.896597053225755e+09
8.952657125996397e-02 1.811734843397193e+09
9.014776314524918e-02 1.734409067583870e+09
9.077326525210229e-02 1.664212420797564e+09
9.140310748756228e-02 1.600741363814164e+09
9.203731996618221e-02 1.543597020464980e+09
9.267593301146879e-02 1.492386059616099e+09
9.331897715733239e-02 1.446721557863366e+09
9.396648314954696e-02 1.406223838935340e+09
9.461848194721997e-02 1.370521285783784e+09
9.527500472427290e-02 1.339251121352344e+09
9.593608287093142e-02 1.312060154050618e+09
9.660174799522646e-02 1.288605484023965e+09
9.727203192450543e-02 1.268555166400596e+09
9.794696670695395e-02 1.251588827817564e+09
9.862658461312820e-02 1.237398232677387e+09
9.931091813749796e-02 1.225687795767776e+09
1.000000000000000e-01 1.216175038088959e+09
1.006938631476027e-01 1.208590982976679e+09
1.013925407558815e-01 1.202680489884192e+09
1.020960662306046e-01 1.198202523493340e+09
1.028044732093310e-01 1.194930356162483e+09
1.035177955630176e-01 1.192651702087098e+09
1.042360673976401e-01 1.191168781945914e+09
1.049593230558228e-01 1.190298317230234e+09
1.056875971184804e-01 1.189871453904697e+09
1.064209244064725e-01 1.189733615521960e+09
1.071593399822671e-01 1.189744286409130e+09
1.079028791516184e-01 1.189776726057078e+09
1.086515774652538e-01 1.189717616371908e+09
1.094054707205742e-01 1.189466643986736e+09
1.101645949633657e-01 1.188936020377698e+09
1.109289864895223e-01 1.188049943075913e+09
1.116986818467823e-01 1.186744001812221e+09
1.124737178364752e-01 1.184964533968552e+09
1.132541315152811e-01 1.182667934233200e+09
1.140399601970033e-01 1.179819923861035e+09
1.148312414543511e-01 1.176394785418007e+09
1.156280131207375e-01 1.172374569335336e+09
1.164303132920877e-01 1.167748279006654e+09
1.172381803286599e-01 1.162511041523996e+09
1.180516528568806e-01 1.156663271459775e+09
1.188707697711903e-01 1.150209835354999e+09
1.196955702359043e-01 1.143159224762808e+09
1.205260936870843e-01 1.135522745814752e+09
1.213623798344241e-01 1.127313733319477e+09
1.222044686631489e-01 1.118546797364214e+09
1.230524004359262e-01 1.109237110264092e+09
1.239062156947916e-01 1.099399741488597e+09
1.247659552630870e-01 1.089049047885332e+09
1.256316602474120e-01 1.078198126116061e+09
1.265033720395904e-01 1.066858333717474e+09
1.273811323186478e-01 1.055038884598980e+09
1.282649830528060e-01 1.042746524092798e+09
1.291549665014884e-01 1.029985287880182e+09
1.300511252173409e-01 1.016756348235108e+09
1.309535020482668e-01 1.003057950058413e+09
1.318621401394748e-01 9.888854381278374e+08
1.327770829355429e-01 9.742313758706254e+08
1.336983741824947e-01 9.590857547854739e+08
1.346260579298910e-01 9.434362924106207e+08
1.355601785329369e-01 9.272688154680444e+08
1.365007806546014e-01 9.105677235245429e+08
1.374479092677537e-01 8.933165272146175e+08
1.384016096573132e-01 8.754984537853512e+08
1.393619274224142e-01 8.570971114679565e+08
1.403289084785873e-01 8.380972029741710e+08
1.413025990599534e-01 8.184852772787181e+08
1.422830457214352e-01 7.982505078022048e+08
1.432702953409831e-01 7.773854841739388e+08
1.442643951218157e-01 7.558870039520605e+08
1.452653925946781e-01 7.337568500302582e+08
1.462733356201130e-01 7.110025389865286e+08
1.472882723907502e-01 6.876380253486623e+08
1.483102514336104e-01 6.636843466815344e+08
1.493393216124252e-01 6.391701945579933e+08
1.503755321299738e-01 6.141323968716106e+08
1.514189325304352e-01 5.886162975963285e+08
1.524695727017575e-01 5.626760210017130e+08
1.535275028780423e-01 5.363746084971594e+08
1.545927736419477e-01 5.097840177025673e+08
1.556654359271062e-01 4.829849750223264e+08
1.567455410205595e-01 4.560666749233171e+08
1.578331405652118e-01 4.291263212715670e+08
1.589282865622978e-01 4.022685084461891e+08
1.600310313738700e-01 3.756044424973063e+08
1.611414277253020e-01 3.492510053171290e+08
1.622595287078087e-01 3.233296676135126e+08
1.633853877809862e-01 2.979652593729230e+08
1.645190587753662e-01 2.732846094295010e+08
1.656605958949914e-01 2.494150686686906e+08
1.668100537200059e-01 2.264829342355397e+08
1.679674872092653e-01 2.046117948324561e+08
1.691329517029649e-01 1.839208197216854e+08
1.703065029252844e-01 1.645230163349673e+08
1.714881969870539e-01 1.465234833777353e+08
1.726780903884356e-01 1.300176879408786e+08
1.738762400216251e-01 1.150897963439882e+08
1.750827031735725e-01 1.018110891796892e+08
1.762975375287206e-01 9.023849126330440e+07
1.775208011717634e-01 8.041324687666117e+07
1.787525525904236e-01 7.235976979898408e+07
1.799928506782476e-01 6.608469611979040e+07
1.812417547374238e-01 6.157616571828365e+07
1.824993244816152e-01 5.880335557208505e+07
1.837656200388171e-01 5.771628473923255e+07
1.850407019542302e-01 5.824590696897639e+07
1.863246311931560e-01 6.030450248041341e+07
1.876174691439121e-01 6.378637555935830e+07
1.889192776207666e-01 6.856885933283614e+07
1.902301188668944e-01 7.451362347073202e+07
1.915500555573528e-01 8.146827473163669e+07
1.928791508020778e-01 8.926823432258508e+07
1.942174681489026e-01 9.773887009785108e+07
1.955650715865949e-01 1.066978558057065e+08
1.969220255479172e-01 1.159577240353065e+08
1.982883949127071e-01 1.253285743522171e+08
1.996642450109793e-01 1.346208934744198e+08
2.010496416260499e-01 1.436484403608920e+08
2.024446509976804e-01 1.522311458852802e+08
2.038493398252462e-01 1.601979744607184e+08
2.052637752709252e-01 1.673896936670639e+08
2.066880249629082e-01 1.736614976904486e+08
2.081221569986339e-01 1.788854312777719e+08
2.095662399480433e-01 1.829525629729733e+08
2.110203428568594e-01 1.857748596491325e+08
2.124845352498883e-01 1.872867187639461e+08
2.139588871343422e-01 1.874461203003705e+08
2.154434690031884e-01 1.862353669335265e+08
2.169383518385184e-01 1.836613884842891e+08
2.184436071149426e-01 1.797555950456636e+08
2.199593068030075e-01 1.745732721398744e+08
2.214855233726359e-01 1.681925206981050e+08
2.230223297965939e-01 1.607127543469789e+08
2.245697995539774e-01 1.522527762166419e+08
2.261280066337277e-01 1.429484670245227e+08
2.276970255381680e-01 1.329501253021049e+08
2.292769312865649e-01 1.224195090860283e+08
2.308677994187170e-01 1.115266359646292e+08
2.324697059985648e-01 1.004464048461290e+08
2.340827276178292e-01 8.935510800518389e+07
2.357069413996728e-01 7.842690570792915e+07
2.373424250023866e-01 6.783033788101622e+07
2.389892566231050e-01 5.772494778381363e+07
2.406475150015424e-01 4.825809141144135e+07
2.423172794237598e-01 3.956200338872861e+07
2.439986297259550e-01 3.175118544515313e+07
2.456916462982790e-01 2.492017726512014e+07
2.473964100886814e-01 1.914176170629157e+07
2.491130026067788e-01 1.446564723002722e+07
2.508415059277538e-01 1.091766008690514e+07
2.525820026962785e-01 8.499467572082179e+06
2.543345761304648e-01 7.188841759616992e+06
2.560993100258460e-01 6.940460810003023e+06
2.578762887593801e-01 7.687232500479072e+06
2.596655972934870e-01 9.342112337214675e+06
2.614673211801092e-01 1.180037675420078e+07
2.632815465648020e-01 1.494230075927777e+07
2.651083601908539e-01 1.863617921319073e+07
2.669478494034321e-01 2.274162196436534e+07
2.688001021537605e-01 2.711304552963568e+07
2.706652070033241e-01 3.160327810351277e+07
2.725432531281028e-01 3.606719056275251e+07
2.744343303228365e-01 4.036526394697092e+07
2.763385290053170e-01 4.436700374785937e+07
2.782559402207126e-01 4.795411330604835e+07
2.801866556459195e-01 5.102334273981142e+07
2.821307675939471e-01 5.348893612312342e+07
2.840883690183304e-01 5.528460806366231e+07
2.860595535175742e-01 5.636499133453758e+07
2.880444153396298e-01 5.670650967056358e+07
2.900430493863992e-01 5.630764408246428e+07
2.920555512182745e-01 5.518857684380604e+07
2.940820170587063e-01 5.339021437447301e+07
2.961225437988034e-01 5.097260822026473e+07
2.981772290019674e-01 4.801281177673957e+07
3.002461709085549e-01 4.460222881945781e+07
3.023294684405776e-01 4.084352770528629e+07
3.044272212064303e-01 3.684721166294524e+07
3.065395295056527e-01 3.272795021249955e+07
3.086664943337274e-01 2.860078873678568e+07
3.108082173869064e-01 2.457736187225237e+07
3.129648010670750e-01 2.076224103310248e+07
3.151363484866480e-01 1.724954645465498e+07
3.173229634734976e-01 1.411994919088472e+07
3.195247505759213e-01 1.143817825328442e+07
3.217418150676372e-01 9.251132478894889e+06
3.239742629528196e-01 7.586675968354457e+06
3.262222009711670e-01 6.453170532071080e+06
3.284857366030043e-01 5.839769319508157e+06
3.307649780744242e-01 5.717463780084487e+06
3.330600343624588e-01 6.040842689571963e+06
3.353710152002929e-01 6.750488780434866e+06
3.376980310825091e-01 7.775907307684613e+06
3.400411932703706e-01 9.038853502449621e+06
3.424006137971425e-01 1.045690411053876e+07
3.447764054734464e-01 1.194710371262433e+07
3.471686818926559e-01 1.342951060816862e+07
3.495775574363275e-01 1.483047062362236e+07
3.520031472796679e-01 1.608546064607711e+07
3.544455673970436e-01 1.714136673198033e+07
3.569049345675230e-01 1.795809336935690e+07
3.593813663804626e-01 1.850943927854985e+07
3.618749812411280e-01 1.878321879391103e+07
3.643858983763544e-01 1.878065363415194e+07
3.669142378402494e-01 1.851510464622702e+07
3.694601205199303e-01 1.801025365953107e+07
3.720236681413066e-01 1.729787878336429e+07
3.746050032748993e-01 1.641538956372843e+07
3.772042493416998e-01 1.540329926463322e+07
3.798215306190736e-01 1.430280890502030e+07
3.824569722466999e-01 1.315366136967983e+07
3.851107002325569e-01 1.199239488419591e+07
3.877828414589458e-01 1.085108552997536e+07
3.904735236885560e-01 9.756621471960075e+06
3.931828755705770e-01 8.730501228707286e+06
3.959110266468459e-01 7.789099219641728e+06
3.986581073580439e-01 6.944298702256142e+06
4.014242490499322e-01 6.204359472262513e+06
4.042095839796306e-01 5.574868971426694e+06
4.070142453219439e-01 5.059623151112222e+06
4.098383671757261e-01 4.661298440744876e+06
4.126820845702952e-01 4.381807568498353e+06
4.155455334718876e-01 4.222277062647659e+06
4.184288507901580e-01 4.182638644960229e+06
4.213321743847289e-01 4.260884704236585e+06
4.242556430717777e-01 4.452093092414828e+06
4.271993966306777e-01 4.747371949292885e+06
4.301635758106795e-01 5.132905048623990e+06
4.331483223376398e-01 5.589287499349763e+06
4.361537789208006e-01 6.091327732635573e+06
4.391800892596086e-01 6.608454216519821e+06
4.422273980505897e-01 7.105806628054813e+06
4.452958509942656e-01 7.546016302002380e+06
4.483855948021186e-01 7.891596996625108e+06
4.514967772036102e-01 8.107783356463602e+06
4.546295469532399e-01 8.165580650047124e+06
4.577840538376616e-01 8.044734853177830e+06
4.609604486828434e-01 7.736304958046752e+06
4.641588833612778e-01 7.244525093793106e+06
4.673795107992463e-01 6.587684956766893e+06
4.706224849841282e-01 5.797831706772982e+06
4.738879609717651e-01 4.919199544759432e+06
4.771760948938746e-01 4.005395746981052e+06
4.804870439655129e-01 3.115502280125988e+06
4.838209664925957e-01 2.309376845475846e+06
4.871780218794631e-01 1.642542530610734e+06
4.905583706365045e-01 1.161128528591598e+06
4.939621743878321e-01 8.973554888953640e+05
4.973895958790063e-01 8.660416085002455e+05
5.008407989848213e-01 1.062537803366159e+06
5.043159487171359e-01 1.462385556876381e+06
5.078152112327676e-01 2.022837723706143e+06
5.113387538414326e-01 2.686203625220863e+06
5.148867450137492e-01 3.384791732244339e+06
5.184593543892912e-01 4.047044832582966e+06
5.220567527846975e-01 4.604313117347634e+06
5.256791122018425e-01 4.997608093422037e+06
5.293266058360562e-01 5.183639444393734e+06
5.329994080844088e-01 5.139467704280149e+06
5.366976945540476e-01 4.865211060979612e+06
5.404216420705915e-01 4.384420188940664e+06
5.441714286865893e-01 3.741967830042840e+06
5.479472336900287e-01 2.999568952882549e+06
5.517492376129123e-01 2.229324959136511e+06
5.555776222398878e-01 1.505939285606071e+06
5.594325706169377e-01 8.984483950555787e+05
5.633142670601358e-01 4.624210494059447e+05
5.672228971644544e-01 2.335769572848041e+05
5.711586478126429e-01 2.236523795016497e+05
5.751217071841613e-01 4.190994815781251e+05
5.791122647641759e-01 7.828697386620807e+05
5.831305113526225e-01 1.259137638249287e+06
5.871766390733255e-01 1.780420442965780e+06
5.912508413831875e-01 2.276200798958239e+06
5.953533130814370e-01 2.681917744518560e+06
5.994842503189409e-01 2.947103209642862e+06
6.036438506075870e-01 3.041530211261469e+06
6.078323128297229e-01 2.958503591804106e+06
6.120498372476697e-01 2.714832774458002e+06
6.162966255132942e-01 2.347520091217615e+06
6.205728806776500e-01 1.907700204903112e+06
6.248788072006894e-01 1.452791869271761e+06
6.292146109610344e-01 1.038097194845557e+06
6.335804992658248e-01 7.091536566441865e+05
6.379766808606282e-01 4.959933497312851e+05
6.424033659394190e-01 4.101161089546930e+05
6.468607661546327e-01 4.444998357421897e+05
6.513490946272803e-01 5.764420633210682e+05
6.558685659571428e-01 7.725513090571873e+05
6.604193962330305e-01 9.948752445101747e+05
6.650018030431118e-01 1.207026433579814e+06
6.696160054853222e-01 1.379264160708760e+06
6.742622241778342e-01 1.491784418084141e+06
6.789406812696106e-01 1.535889928092416e+06
6.836516004510238e-01 1.513162802211368e+06
6.883952069645496e-01 1.433144579473802e+06
6.931717276155407e-01 1.310261226994626e+06
6.979813907830660e-01 1.160770988586555e+06
7.028244264308345e-01 1.000364822515276e+06
7.077010661181889e-01 8.427623885070517e+05
7.126115430111746e-01 6.993038725999843e+05
7.175560918936928e-01 5.792340854440074e+05
7.225349491787214e-01 4.901928418470474e+05
7.275483529196225e-01 4.384138482803202e+05
7.325965428215230e-01 4.282957671993567e+05
7.376797602527730e-01 4.612978406243284e+05
7.427982482564919e-01 5.344441800695059e+05
7.479522515621821e-01 6.389933065515149e+05
7.531420165974368e-01 7.599486084837182e+05
7.583677914997191e-01 8.769912548315554e+05
7.636298261282242e-01 9.671044575529593e+05
7.689283720758313e-01 1.008684800384786e+06
7.742636826811270e-01 9.864174660847309e+05
7.796360130405229e-01 8.957766323076468e+05
7.850456200204510e-01 7.458470462144511e+05
7.904927622696420e-01 5.593496033202515e+05
7.959777002314986e-01 3.693096680873903e+05
8.015006961565405e-01 2.126407968442562e+05
8.070620141149499e-01 1.218335594998266e+05
8.126619200091946e-01 1.166785781956198e+05
8.183006815867390e-01 1.982563788351500e+05
8.239785684528520e-01 3.471217454130300e+05
8.296958520834906e-01 5.266844376050647e+05
8.354528058382863e-01 6.914250570073721e+05
8.412497049736118e-01 7.981411906981384e+05
8.470868266557402e-01 8.173363943707576e+05
8.529644499741025e-01 7.415349899056994e+05
8.588828559546250e-01 5.879293120454254e+05
8.648423275731718e-01 3.942536174356698e+05
8.708431497690724e-01 2.087414759830906e+05
8.768856094587426e-01 7.686898635401257e+04
8.829699955494091e-01 2.870209217954923e+04
8.890965989529158e-01 7.063247991971212e+04
8.952657125996401e-01 1.840415475782980e+05
9.014776314524917e-01 3.313247512742638e+05
9.077326525210223e-01 4.674048041545898e+05
9.140310748756232e-01 5.531267048208817e+05
9.203731996618221e-01 5.663573035576916e+05
9.267593301146884e-01 5.074157934531510e+05
9.331897715733238e-01 3.973727220429413e+05
9.396648314954691e-01 2.701169735606041e+05
9.461848194722002e-01 1.610855855933705e+05
9.527500472427290e-01 9.649626545484124e+04
9.593608287093147e-01 8.651428850452871e+04
9.660174799522646e-01 1.242123739544571e+05
9.727203192450538e-01 1.900524703572667e+05
9.794696670695395e-01 2.597323984041347e+05
9.862658461312821e-01 3.122871000355889e+05
9.931091813749801e-01 3.356261002913309e+05
1.000000000000000e+00 3.280365161550703e+05
